time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation
2025-05-02 08:00:00,26.1,17.6,369.0,12.7,10.4,70.0,58,29.5,73,14.8,0.0
2025-05-02 09:00:00,28.9,18.0,341.0,10.9,11.4,81.0,58,30.8,66,16.8,0.0
2025-05-02 10:00:00,32.4,18.2,276.0,7.5,12.1,96.0,59,31.7,60,18.2,0.0
2025-05-02 11:00:00,35.9,18.2,228.0,4.9,12.3,107.0,59,32.4,57,19.1,0.0
2025-05-02 12:00:00,35.4,17.7,216.0,3.8,11.7,110.0,59,32.9,56,19.8,0.0
2025-05-02 13:00:00,32.1,16.8,220.0,3.5,10.6,108.0,59,33.2,54,19.6,0.0
2025-05-02 14:00:00,29.8,16.1,231.0,3.8,9.8,104.0,59,33.2,56,19.7,0.0
2025-05-02 15:00:00,28.0,15.7,249.0,4.8,9.7,99.0,59,32.8,58,18.6,0.0
2025-05-02 16:00:00,27.4,15.4,275.0,6.5,9.9,92.0,59,32.4,61,16.7,0.0
2025-05-02 17:00:00,26.0,15.8,297.0,8.9,11.3,86.0,59,31.5,64,16.1,0.0
2025-05-02 18:00:00,26.9,16.6,311.0,13.8,11.5,76.0,59,30.3,71,15.2,0.0
2025-05-02 19:00:00,27.1,17.8,322.0,20.4,11.8,62.0,59,29.4,77,11.2,0.0
2025-05-02 20:00:00,29.0,18.9,332.0,24.4,11.7,52.0,59,29.1,79,8.8,0.0
2025-05-02 21:00:00,29.3,18.3,348.0,23.3,11.0,52.0,60,28.8,81,9.0,0.0
2025-05-02 22:00:00,28.2,17.5,363.0,19.5,10.0,56.0,60,28.6,81,9.2,0.0
2025-05-02 23:00:00,27.3,17.1,356.0,16.2,9.2,59.0,60,28.4,80,11.4,0.0
2025-05-03 00:00:00,26.7,16.9,306.0,14.4,8.7,59.0,60,28.2,80,11.7,0.0
2025-05-03 01:00:00,26.0,16.4,233.0,13.1,8.3,59.0,60,28.0,81,10.4,0.0
2025-05-03 02:00:00,25.1,15.7,181.0,11.8,8.1,59.0,60,27.8,82,10.0,0.0
2025-05-03 03:00:00,24.2,14.7,161.0,10.1,7.9,60.0,60,27.5,84,11.2,0.0
2025-05-03 04:00:00,23.7,13.8,162.0,8.6,7.8,61.0,60,27.3,87,11.2,0.0
2025-05-03 05:00:00,25.0,14.5,187.0,10.2,8.7,59.0,60,27.2,87,11.9,0.0
2025-05-03 06:00:00,24.7,14.1,262.0,12.1,9.4,61.0,60,27.5,89,10.3,0.0
2025-05-03 07:00:00,26.3,15.8,362.0,14.5,10.5,64.0,60,27.9,88,8.8,0.0
2025-05-03 08:00:00,32.2,17.6,419.0,15.4,11.8,72.0,60,29.3,78,10.2,0.0
2025-05-03 09:00:00,35.9,18.6,389.0,13.2,13.6,91.0,60,30.9,69,12.1,0.0
2025-05-03 10:00:00,41.9,19.9,316.0,9.3,15.5,116.0,60,32.2,61,13.8,0.0
2025-05-03 11:00:00,47.0,21.5,260.0,6.3,16.6,133.0,60,33.4,55,15.1,0.0
2025-05-03 12:00:00,46.4,21.5,245.0,4.9,16.0,138.0,60,34.0,52,17.0,0.0
2025-05-03 13:00:00,43.0,20.3,248.0,4.3,14.6,136.0,61,34.4,48,18.1,0.0
2025-05-03 14:00:00,36.9,18.4,255.0,4.6,13.4,130.0,61,34.1,50,18.2,0.0
2025-05-03 15:00:00,31.9,16.7,263.0,5.7,12.9,121.0,61,33.6,54,16.1,0.0
2025-05-03 16:00:00,29.8,15.9,275.0,7.6,12.7,109.0,66,33.1,54,15.6,0.0
2025-05-03 17:00:00,24.6,13.2,293.0,10.3,12.3,99.0,74,32.1,59,16.8,0.0
2025-05-03 18:00:00,24.6,14.1,316.0,18.5,12.6,82.0,75,30.8,63,11.3,0.0
2025-05-03 19:00:00,27.1,16.6,344.0,29.6,12.9,59.0,68,29.4,73,10.3,0.0
2025-05-03 20:00:00,31.4,19.7,379.0,36.8,13.0,43.0,61,28.9,78,10.5,0.0
2025-05-03 21:00:00,33.2,20.7,436.0,36.6,12.8,40.0,61,28.7,80,10.3,0.0
2025-05-03 22:00:00,32.8,20.2,500.0,32.4,12.4,44.0,61,28.5,81,7.6,0.0
2025-05-03 23:00:00,31.0,19.2,530.0,27.9,11.8,48.0,61,28.3,81,6.2,0.0
2025-05-04 00:00:00,29.6,18.1,500.0,23.8,10.6,51.0,61,28.0,82,1.3,0.0
2025-05-04 01:00:00,28.6,16.9,435.0,19.3,9.2,54.0,61,27.7,83,3.0,0.0
2025-05-04 02:00:00,28.9,16.5,370.0,15.7,8.2,57.0,61,27.5,84,5.0,0.0
2025-05-04 03:00:00,29.9,16.5,302.0,13.2,7.9,59.0,62,27.4,84,6.1,0.0
2025-05-04 04:00:00,29.5,15.8,234.0,11.5,7.9,60.0,62,27.3,84,10.3,0.0
2025-05-04 05:00:00,25.6,15.1,207.0,9.3,7.6,68.0,62,27.5,81,12.6,0.0
2025-05-04 06:00:00,27.2,15.7,264.0,11.4,8.4,75.0,62,27.7,81,13.0,0.0
2025-05-04 07:00:00,28.9,17.8,362.0,14.2,9.6,85.0,62,28.5,75,11.2,0.0
2025-05-04 08:00:00,31.9,20.2,419.0,15.2,10.7,95.0,62,30.3,64,12.5,0.0
2025-05-04 09:00:00,31.8,20.0,386.0,12.8,11.9,105.0,63,32.0,54,14.8,0.0
2025-05-04 10:00:00,29.7,18.4,311.0,8.6,13.0,114.0,63,32.8,52,13.8,0.0
2025-05-04 11:00:00,28.1,17.0,255.0,5.3,13.5,120.0,62,33.5,51,15.0,0.0
2025-05-04 12:00:00,28.8,16.2,242.0,3.9,12.7,120.0,62,33.5,54,16.1,0.0
2025-05-04 13:00:00,30.5,17.0,247.0,3.5,11.3,117.0,62,33.3,58,17.1,0.0
2025-05-04 14:00:00,32.1,18.1,261.0,3.7,10.3,113.0,61,33.1,58,18.0,0.0
2025-05-04 15:00:00,32.5,18.5,282.0,4.1,10.2,109.0,61,32.6,61,17.4,0.0
2025-05-04 16:00:00,31.3,18.4,311.0,5.2,10.6,105.0,61,31.7,66,17.1,0.0
2025-05-04 17:00:00,38.1,22.2,340.0,7.8,12.8,100.0,62,31.3,68,13.7,0.0
2025-05-04 18:00:00,36.7,22.3,362.0,14.4,13.3,87.0,62,30.0,71,11.6,0.0
2025-05-04 19:00:00,32.8,22.1,383.0,23.4,14.0,69.0,63,29.3,76,10.8,0.0
2025-05-04 20:00:00,31.2,22.9,412.0,29.4,14.3,56.0,64,29.1,78,8.8,0.0
2025-05-04 21:00:00,30.5,21.7,469.0,29.9,13.8,52.0,64,29.0,79,5.7,0.0
2025-05-04 22:00:00,31.7,21.0,532.0,27.5,12.8,53.0,64,28.8,80,6.9,0.0
2025-05-04 23:00:00,35.3,21.4,549.0,24.4,11.7,55.0,64,28.6,80,8.9,0.0
2025-05-05 00:00:00,39.8,21.7,475.0,20.8,10.5,58.0,64,28.3,83,7.6,0.0
2025-05-05 01:00:00,43.1,20.8,354.0,16.5,9.3,63.0,65,28.0,84,6.2,0.0
2025-05-05 02:00:00,45.2,19.5,262.0,13.0,8.3,66.0,65,27.9,84,7.9,0.0
2025-05-05 03:00:00,46.3,18.6,212.0,10.6,7.7,67.0,65,27.8,85,9.1,0.0
2025-05-05 04:00:00,48.0,18.3,191.0,9.1,7.3,68.0,65,27.7,85,9.6,0.0
2025-05-05 05:00:00,43.8,17.1,241.0,9.8,7.8,61.0,66,27.6,87,7.3,0.0
2025-05-05 06:00:00,39.6,16.4,428.0,11.6,9.1,59.0,66,26.4,74,4.4,0.0
2025-05-05 07:00:00,38.5,16.7,684.0,13.8,11.0,58.0,66,26.9,67,3.0,0.0
2025-05-05 08:00:00,37.4,17.1,851.0,14.6,13.2,62.0,66,28.5,57,3.2,0.0
2025-05-05 09:00:00,42.3,17.6,844.0,12.3,16.1,76.0,66,30.0,54,5.1,0.0
2025-05-05 10:00:00,46.4,19.4,747.0,8.6,19.2,96.0,65,31.0,52,7.6,0.0
2025-05-05 11:00:00,54.6,22.2,649.0,5.6,21.2,111.0,65,31.7,53,9.2,0.0
2025-05-05 12:00:00,68.5,24.8,572.0,4.1,20.9,120.0,66,32.3,51,10.0,0.0
2025-05-05 13:00:00,75.0,25.8,495.0,3.4,19.6,124.0,67,33.0,46,11.7,0.0
2025-05-05 14:00:00,73.3,25.6,437.0,4.1,19.0,124.0,67,32.7,50,13.4,0.0
2025-05-05 15:00:00,74.3,25.1,399.0,6.0,20.3,117.0,68,32.0,61,12.7,0.0
2025-05-05 16:00:00,100.8,28.7,382.0,9.3,22.4,106.0,69,31.8,65,10.7,0.0
2025-05-05 17:00:00,172.3,40.2,405.0,9.3,16.4,159.0,70,31.4,69,10.1,0.0
2025-05-05 18:00:00,151.3,39.1,506.0,21.3,16.2,131.0,71,32.1,52,8.0,0.0
2025-05-05 19:00:00,108.3,38.3,648.0,37.7,16.0,92.0,78,30.6,63,6.5,0.0
2025-05-05 20:00:00,87.8,39.1,742.0,48.6,15.5,62.0,74,29.6,78,5.7,0.0
2025-05-05 21:00:00,79.6,39.7,744.0,48.6,14.7,51.0,76,29.1,85,3.9,0.0
2025-05-05 22:00:00,72.4,36.9,698.0,43.1,13.7,48.0,77,28.9,84,2.2,0.0
2025-05-05 23:00:00,69.6,34.5,646.0,38.5,13.0,46.0,79,28.7,85,3.6,0.0
2025-05-06 00:00:00,70.3,34.5,599.0,37.0,12.7,40.0,80,28.5,86,1.3,0.0
2025-05-06 01:00:00,61.2,33.2,547.0,36.4,12.7,35.0,81,28.3,87,1.7,0.0
2025-05-06 02:00:00,55.2,30.5,499.0,35.8,13.3,31.0,82,27.9,89,6.3,0.0
2025-05-06 03:00:00,53.2,30.4,429.0,35.0,14.8,28.0,83,27.4,89,6.7,0.0
2025-05-06 04:00:00,53.6,30.6,363.0,34.2,16.9,26.0,84,27.2,86,6.1,0.0
2025-05-06 05:00:00,73.6,41.9,388.0,50.1,18.5,14.0,85,27.4,77,6.1,0.0
2025-05-06 06:00:00,75.4,42.7,614.0,48.2,21.9,25.0,87,27.3,95,6.0,0.0
2025-05-06 07:00:00,77.5,46.6,931.0,45.2,26.5,41.0,90,27.8,84,6.7,0.0
2025-05-06 08:00:00,104.8,46.3,1100.0,40.1,30.5,64.0,92,29.1,76,6.1,0.0
2025-05-06 09:00:00,122.9,43.3,976.0,31.0,33.3,98.0,95,30.2,67,7.2,0.0
2025-05-06 10:00:00,129.0,43.1,703.0,19.8,35.3,138.0,97,31.3,59,8.5,0.0
2025-05-06 11:00:00,135.0,45.3,482.0,11.2,36.0,169.0,99,32.0,54,10.3,0.0
2025-05-06 12:00:00,129.9,44.6,386.0,7.0,34.5,185.0,101,32.4,54,12.1,0.0
2025-05-06 13:00:00,121.1,42.5,340.0,5.4,31.6,190.0,104,32.6,56,13.0,0.0
2025-05-06 14:00:00,116.6,40.5,322.0,5.1,28.8,186.0,105,32.8,54,13.0,0.0
2025-05-06 15:00:00,120.1,38.0,338.0,6.1,26.7,168.0,107,32.4,57,13.0,0.0
2025-05-06 16:00:00,120.6,35.6,381.0,8.5,24.6,140.0,121,31.5,64,12.3,0.0
2025-05-06 17:00:00,129.5,36.8,408.0,12.7,20.5,110.0,138,30.7,68,10.9,0.0
2025-05-06 18:00:00,127.1,34.5,397.0,17.7,18.9,90.0,140,31.2,66,8.3,0.0
2025-05-06 19:00:00,111.8,31.5,369.0,24.4,16.6,62.0,130,29.6,81,11.1,0.0
2025-05-06 20:00:00,92.9,28.4,342.0,28.6,14.6,42.0,107,28.8,85,9.2,0.0
2025-05-06 21:00:00,70.5,24.7,321.0,27.9,13.1,36.0,106,28.7,86,10.2,0.0
2025-05-06 22:00:00,54.8,21.4,301.0,24.6,11.9,38.0,105,28.5,86,10.5,0.0
2025-05-06 23:00:00,40.2,18.7,287.0,21.5,10.9,40.0,103,28.5,86,9.6,0.0
2025-05-07 00:00:00,32.2,16.9,282.0,19.1,9.8,40.0,101,28.3,87,8.2,0.0
2025-05-07 01:00:00,28.5,15.5,283.0,16.8,9.0,40.0,100,28.0,88,7.0,0.0
2025-05-07 02:00:00,27.0,15.3,291.0,15.6,9.0,40.0,98,27.8,88,4.1,0.0
2025-05-07 03:00:00,27.0,15.9,301.0,16.6,10.1,37.0,97,27.7,88,1.9,0.0
2025-05-07 04:00:00,29.3,17.2,318.0,18.7,12.1,34.0,95,27.6,88,2.4,0.0
2025-05-07 05:00:00,23.1,16.6,359.0,22.5,13.9,25.0,94,27.4,89,3.4,0.0
2025-05-07 06:00:00,27.0,17.8,447.0,21.1,18.0,29.0,92,27.3,92,2.2,0.0
2025-05-07 07:00:00,38.1,19.4,560.0,19.0,23.9,36.0,90,27.8,88,1.9,0.0
2025-05-07 08:00:00,54.8,20.1,647.0,16.7,29.4,51.0,87,29.2,77,0.7,0.0
2025-05-07 09:00:00,78.2,23.1,700.0,14.2,34.7,79.0,85,30.7,68,2.5,0.0
2025-05-07 10:00:00,99.4,29.3,727.0,11.4,39.6,114.0,83,32.4,60,4.8,0.0
2025-05-07 11:00:00,116.4,37.5,701.0,9.1,42.1,143.0,82,33.3,59,9.2,0.0
2025-05-07 12:00:00,117.6,41.3,579.0,7.1,40.7,164.0,81,33.5,55,12.4,0.0
2025-05-07 13:00:00,101.3,38.1,405.0,5.6,36.8,178.0,81,33.5,51,12.9,0.0
2025-05-07 14:00:00,81.7,33.6,282.0,5.1,32.3,178.0,81,32.2,63,14.8,0.0
2025-05-07 15:00:00,67.3,27.3,264.0,6.2,27.1,154.0,80,32.2,61,14.9,0.0
2025-05-07 16:00:00,61.9,23.2,298.0,8.3,21.2,115.0,92,31.5,66,14.8,0.0
2025-05-07 17:00:00,50.6,18.8,325.0,10.2,17.9,87.0,106,30.9,71,14.3,0.0
2025-05-07 18:00:00,46.0,16.6,325.0,13.0,16.1,73.0,108,30.2,70,12.1,0.0
2025-05-07 19:00:00,40.7,15.4,317.0,16.9,13.7,53.0,99,29.3,77,10.8,0.0
2025-05-07 20:00:00,37.4,15.4,306.0,20.7,12.1,38.0,80,28.8,80,7.7,0.0
2025-05-07 21:00:00,36.1,15.8,290.0,24.0,12.3,31.0,72,28.5,83,7.2,0.0
2025-05-07 22:00:00,35.7,16.5,271.0,27.2,13.4,28.0,71,28.3,84,7.6,0.0
2025-05-07 23:00:00,34.9,18.7,253.0,30.3,14.1,25.0,71,28.1,85,6.9,0.0
2025-05-08 00:00:00,36.7,21.8,235.0,33.9,14.0,20.0,71,27.9,87,6.4,0.0
2025-05-08 01:00:00,38.0,23.7,219.0,37.4,13.6,16.0,71,27.7,88,6.2,0.0
2025-05-08 02:00:00,37.0,22.8,211.0,38.5,13.1,14.0,72,27.6,88,4.7,0.0
2025-05-08 03:00:00,35.0,21.0,210.0,35.7,12.2,15.0,73,27.4,90,3.1,0.0
2025-05-08 04:00:00,34.3,19.4,218.0,30.5,11.3,18.0,73,27.3,90,4.0,0.0
2025-05-08 05:00:00,41.9,24.1,244.0,38.3,14.4,12.0,74,27.2,92,4.7,0.0
2025-05-08 06:00:00,39.6,23.2,311.0,31.4,16.0,21.0,74,27.2,91,3.7,0.0
2025-05-08 07:00:00,42.8,21.5,397.0,21.7,18.3,33.0,75,27.7,88,3.6,0.0
2025-05-08 08:00:00,47.0,19.3,445.0,13.8,20.1,47.0,75,28.8,80,2.4,0.0
2025-05-08 09:00:00,50.3,19.5,419.0,9.4,21.1,64.0,75,30.2,70,4.5,0.0
2025-05-08 10:00:00,51.3,20.8,356.0,6.7,21.6,83.0,74,31.3,64,8.3,0.0
2025-05-08 11:00:00,52.7,22.4,304.0,4.9,21.4,97.0,74,31.6,64,11.9,0.0
2025-05-08 12:00:00,52.7,22.5,279.0,3.6,20.1,104.0,72,31.8,61,12.1,0.0
2025-05-08 13:00:00,53.6,22.0,266.0,3.2,18.1,105.0,71,32.0,60,12.0,0.0
2025-05-08 14:00:00,52.2,21.3,269.0,3.4,16.8,104.0,69,32.2,60,11.7,0.0
2025-05-08 15:00:00,53.0,21.2,300.0,4.1,16.9,99.0,68,32.2,60,8.6,0.0
2025-05-08 16:00:00,53.0,21.1,347.0,5.5,17.6,92.0,68,31.8,63,10.0,0.0
2025-05-08 17:00:00,48.7,19.6,382.0,7.4,18.6,85.0,67,31.2,66,8.2,0.0
2025-05-08 18:00:00,50.9,19.6,396.0,11.1,18.8,72.0,68,30.6,69,11.1,0.0
2025-05-08 19:00:00,50.4,19.3,398.0,16.2,19.0,55.0,68,29.8,74,7.3,0.0
2025-05-08 20:00:00,50.9,19.7,387.0,20.7,18.9,41.0,68,29.7,75,6.0,0.0
2025-05-08 21:00:00,50.6,20.8,353.0,24.0,18.2,34.0,69,29.4,77,6.8,0.0
2025-05-08 22:00:00,52.5,22.0,306.0,26.6,17.1,31.0,69,29.2,79,7.3,0.0
2025-05-08 23:00:00,54.0,23.2,273.0,27.9,15.8,29.0,69,29.0,80,8.0,0.0
2025-05-09 00:00:00,56.1,24.0,264.0,27.2,14.2,29.0,70,28.7,82,9.5,0.0
2025-05-09 01:00:00,58.0,24.5,268.0,25.1,12.4,30.0,70,28.4,84,8.0,0.0
2025-05-09 02:00:00,59.0,25.1,280.0,23.3,11.1,31.0,70,28.1,85,8.1,0.0
2025-05-09 03:00:00,59.8,25.5,296.0,22.6,10.3,29.0,70,27.9,86,5.8,0.0
2025-05-09 04:00:00,61.7,25.7,320.0,22.2,10.0,28.0,71,27.6,88,5.8,0.0
2025-05-09 05:00:00,66.1,30.2,354.0,30.4,15.6,18.0,71,27.4,90,5.1,0.0
2025-05-09 06:00:00,59.5,31.5,414.0,27.8,19.5,24.0,72,27.3,82,3.4,0.0
2025-05-09 07:00:00,63.3,31.4,484.0,24.0,24.8,34.0,73,27.7,78,3.3,0.0
2025-05-09 08:00:00,87.8,31.7,520.0,19.8,28.2,47.0,73,28.6,73,2.4,0.0
2025-05-09 09:00:00,91.5,30.4,493.0,14.9,28.1,67.0,75,30.1,65,3.7,0.0
2025-05-09 10:00:00,90.8,31.3,431.0,9.6,26.1,90.0,75,31.3,59,7.3,0.0
2025-05-09 11:00:00,92.0,33.5,374.0,5.6,23.9,108.0,76,31.9,57,10.3,0.0
2025-05-09 12:00:00,89.6,33.9,330.0,3.7,21.7,116.0,77,32.4,54,10.9,0.0
2025-05-09 13:00:00,85.9,33.1,291.0,3.2,19.4,119.0,78,32.4,58,12.3,0.0
2025-05-09 14:00:00,81.0,31.4,269.0,3.4,17.7,117.0,79,32.3,60,13.0,0.0
2025-05-09 15:00:00,76.4,29.5,274.0,4.1,17.3,110.0,80,31.9,61,13.6,0.0
2025-05-09 16:00:00,74.5,28.4,295.0,5.6,17.5,98.0,81,31.5,65,10.0,0.0
2025-05-09 17:00:00,80.8,30.6,315.0,7.7,19.6,105.0,82,32.1,61,9.1,0.0
2025-05-09 18:00:00,69.4,27.0,330.0,11.2,18.2,88.0,83,31.3,64,11.9,0.0
2025-05-09 19:00:00,59.6,24.3,342.0,16.1,16.3,64.0,83,30.2,71,10.2,0.0
2025-05-09 20:00:00,57.5,24.0,344.0,20.0,15.0,46.0,84,29.7,74,7.5,0.0
2025-05-09 21:00:00,57.3,24.5,326.0,21.9,14.9,40.0,84,29.6,76,8.9,0.0
2025-05-09 22:00:00,56.3,25.0,297.0,22.9,15.3,39.0,84,29.3,77,10.1,0.0
2025-05-09 23:00:00,56.0,25.8,273.0,22.9,15.3,39.0,85,29.1,78,8.4,0.0
2025-05-10 00:00:00,55.6,26.4,263.0,21.7,14.4,39.0,85,28.7,80,6.8,0.0
2025-05-10 01:00:00,56.0,26.3,258.0,19.7,13.0,40.0,85,28.3,83,7.8,0.0
2025-05-10 02:00:00,55.9,26.0,252.0,18.1,12.0,40.0,85,28.1,84,8.5,0.0
2025-05-10 03:00:00,55.9,26.1,232.0,17.6,11.3,38.0,85,27.8,86,10.1,0.0
2025-05-10 04:00:00,56.1,26.3,210.0,17.6,10.8,35.0,85,27.6,87,9.1,0.0
2025-05-10 05:00:00,54.6,27.5,216.0,19.9,11.8,28.0,86,27.4,88,7.4,0.0
2025-05-10 06:00:00,55.9,27.9,285.0,18.5,13.9,35.0,85,27.0,80,6.5,0.0
2025-05-10 07:00:00,73.3,30.0,381.0,16.4,17.0,44.0,85,27.5,76,6.2,0.0
2025-05-10 08:00:00,80.3,30.7,433.0,14.0,19.9,58.0,85,29.0,69,8.2,0.0
2025-05-10 09:00:00,85.9,32.6,393.0,11.1,22.7,79.0,85,30.9,59,8.5,0.0
2025-05-10 10:00:00,90.3,35.3,308.0,7.9,25.5,103.0,85,32.7,50,9.6,0.0
2025-05-10 11:00:00,91.5,36.8,245.0,5.5,26.8,121.0,85,33.6,50,11.5,0.0
2025-05-10 12:00:00,89.9,36.6,231.0,4.2,25.9,130.0,86,34.0,50,13.1,0.0
2025-05-10 13:00:00,88.9,35.9,238.0,3.8,23.6,133.0,86,33.8,52,15.2,0.0
2025-05-10 14:00:00,86.1,34.5,249.0,4.0,21.3,131.0,86,33.4,53,16.3,0.0
2025-05-10 15:00:00,81.7,32.8,259.0,5.0,19.1,121.0,86,32.7,56,13.9,0.0
2025-05-10 16:00:00,77.3,31.2,272.0,6.6,16.7,105.0,87,32.8,53,13.6,0.0
2025-05-10 17:00:00,59.1,25.1,281.0,8.9,15.9,93.0,87,31.9,59,17.2,0.0
2025-05-10 18:00:00,60.3,25.4,286.0,11.9,15.4,80.0,86,30.5,67,13.2,0.0
2025-05-10 19:00:00,61.5,26.1,287.0,16.1,14.6,62.0,86,29.2,77,13.7,0.0
2025-05-10 20:00:00,62.4,26.9,283.0,19.1,13.9,48.0,86,28.8,81,13.2,0.0
2025-05-10 21:00:00,63.3,27.5,271.0,20.1,13.6,43.0,87,28.6,81,11.5,0.0
2025-05-10 22:00:00,61.9,27.9,253.0,19.9,13.3,43.0,87,28.5,82,11.8,0.0
2025-05-10 23:00:00,63.1,28.2,234.0,18.8,12.7,44.0,87,28.4,81,12.7,0.0
2025-05-11 00:00:00,63.3,28.0,211.0,16.2,11.2,47.0,87,28.3,81,13.4,0.0
2025-05-11 01:00:00,63.3,27.3,186.0,12.7,9.2,52.0,88,28.0,83,14.3,0.0
2025-05-11 02:00:00,62.2,26.7,172.0,9.9,7.8,56.0,88,27.8,83,11.4,0.0
2025-05-11 03:00:00,59.3,26.3,169.0,8.2,7.2,58.0,88,27.7,83,10.5,0.0
2025-05-11 04:00:00,57.0,25.9,176.0,7.2,7.3,58.0,88,27.6,84,9.0,0.0
2025-05-11 05:00:00,56.9,25.5,200.0,6.9,7.9,60.0,88,27.3,86,9.6,0.0
2025-05-11 06:00:00,56.0,25.8,263.0,8.9,9.7,59.0,88,27.4,88,8.6,0.0
2025-05-11 07:00:00,62.4,27.9,344.0,11.6,12.3,60.0,87,28.0,86,8.6,0.0
2025-05-11 08:00:00,71.9,30.0,387.0,12.8,14.7,65.0,87,29.4,78,9.2,0.0
2025-05-11 09:00:00,78.7,31.8,356.0,11.2,16.8,82.0,87,30.8,70,10.8,0.0
2025-05-11 10:00:00,82.9,33.6,288.0,8.1,18.8,103.0,87,31.7,66,13.1,0.0
2025-05-11 11:00:00,85.0,35.3,237.0,5.6,19.7,119.0,87,32.2,64,15.0,0.0
2025-05-11 12:00:00,84.1,35.2,224.0,4.4,18.9,123.0,87,32.5,63,15.7,0.0
2025-05-11 13:00:00,81.7,34.2,227.0,3.7,17.0,120.0,87,32.5,62,16.7,0.0
2025-05-11 14:00:00,78.9,33.1,238.0,3.7,15.4,115.0,86,32.2,64,17.3,0.0
2025-05-11 15:00:00,76.4,32.0,258.0,4.3,14.6,108.0,86,32.0,64,18.0,0.0
2025-05-11 16:00:00,74.0,31.0,285.0,5.6,14.0,98.0,86,31.6,65,14.5,0.0
2025-05-11 17:00:00,106.4,43.9,305.0,8.2,14.9,90.0,86,31.5,65,11.4,0.0
2025-05-11 18:00:00,104.3,43.8,312.0,11.0,14.8,81.0,88,30.5,74,13.3,0.0
2025-05-11 19:00:00,99.4,43.4,311.0,14.9,14.7,68.0,90,29.3,81,15.0,0.0
2025-05-11 20:00:00,95.7,43.5,302.0,17.8,14.3,59.0,91,28.7,85,13.7,0.0
